20.3,1.7,122
20.2,0.8,107
20.2,0.7,0
20.3,0.8,108
20.2,0.5,79
19.9,0.4,103
20.1,0,0
20.2,0.6,124
20.3,0.3,0
20.2,0.7,202
